소속,직위,성명,본인과의 관계,재산 구분,재산의 종류,소재지 면적 등 권리의 명세,종전가액(천원),증가액(천원),감소액(천원),현재가액(천원),변동사유
국회,국회의원,이상휘,본인,건물,단독주택,경기도 성남시 분당구 운중동 대지 230.30㎡ 중 115.15㎡ 건물 238.96㎡ 중 119.48㎡,"1,080,045",0,"469,045","611,000",가액변동
국회,국회의원,이상휘,본인,건물,상가,"충청북도 진천군 이월면 신계리 대지 2,990.00㎡ 중 1,495.00㎡ 건물 115.76㎡ 중 57.88㎡ (대지 지분면적 1,495.00㎡ 증가, 건물 지분면적 57.88㎡ 증가)",0,"163,067",0,"163,067",건물 소재지번대지 포함하여 변경
국회,국회의원,이상휘,배우자,건물,상가,충청북도 진천군 이월면 신계리 대지 999.00㎡ 중 499.50㎡ 건물 334.68㎡ 중 167.34㎡,"280,500",0,0,"280,500",가액변동 없음
국회,국회의원,이상휘,배우자,건물,상가,"충청북도 진천군 이월면 신계리 대지 0.00㎡ 중 0.00㎡건물 0.00㎡ 중 0.00㎡ (대지 지분면적 855.50㎡ 감소, 건물 지분면적 57.88㎡ 감소)","112,711",0,"112,711",0,건물 소재지번대지 포함하여 변경
국회,국회의원,이상휘,배우자,건물,단독주택,경기도 성남시 분당구 운중동 대지 230.30㎡ 중 115.15㎡ 건물 238.96㎡ 중 119.48㎡,"1,080,045",0,"469,045","611,000",가액변동
국회,국회의원,이상휘,배우자,건물,상가,"충청북도 진천군 이월면 신계리 대지 2,990.00㎡ 중 1,495.00㎡ 건물 115.76㎡ 중 57.88㎡ (대지 지분면적 1,495.00㎡ 증가, 건물 지분면적 57.88㎡ 증가)",0,"163,067",0,"163,067",건물 소재지번대지 포함하여 변경
국회,국회의원,이상휘,장남,건물,아파트(전세(임 차)권),"충청북도 진천군 진천읍 신정리 삼진동산아파트 건물 0.00㎡ 중 0.00㎡ (건물 총면적 11,668.00㎡ 감소, 지분면적 48.12㎡ 감소)","5,000",0,"5,000",0,이사
국회,국회의원,이상휘,본인,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,"2012년식 이-카운티 배기량(3,933cc)","5,460",0,780,"4,680",가액변동
국회,국회의원,이상휘,배우자,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,"2017년식 308 1.6Blue-HDi Allure17 배기량(1,560cc) 감소","9,080",0,"9,080 (800)",0,폐차
국회,국회의원,이상휘,배우자,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,"2020년식 렉스턴 스포츠 칸 배기량(2,157cc)","16,580",0,"1,950","14,630",가액변동
국회,국회의원,이상휘,배우자,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,"2018년식 GLA 220 Premium 배기량(1,991cc) 감소","17,320",0,"17,320 (10,500)",0,중고판매
국회,국회의원,이상휘,배우자,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,"2025년식 New GV70가솔린 2.5터보 배기량(2,497cc) 증가",0,"55,940 (63,300)",0,"55,940",차량구입
국회,국회의원,이상휘,장남,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,"2019년식 코란도 C5 딜라이트 플러스 배기량(1,600cc) 증가",0,"12,090 (13,300)",0,"12,090",중고차량구입
국회,국회의원,이상휘,본인,예금,,"(주)KEB하나은행 5,066(16 증가), 국민은행 7,330(2,779 증가), 농협은행 1,016(1,000 증가), 농협중앙회 131(54 증가), 신한은행 29, 아이엠뱅크 6,187, 우리은행 1","15,911","4,458",609,"19,760",급여저축 및 전세계약변동
국회,국회의원,이상휘,배우자,예금,,"(주)KB손해보험 4,018(957 증가), KB라이프생명보험 12,721(505 증가), 국민은행 77,688(77,688 증가), 삼성화재해상보험 3,021(1,250 증가), 신한라이프생명보험 91,976(11,377 증가), 신한은행 1, 신한투자증권 19, 한화손해보험 15,816(1,892 증가), 현대해상화재보험 454(303 증가)","111,742","93,972",0,"205,714",
국회,국회의원,이상휘,장남,예금,,"국민은행 669(521 증가), 주식회사 카카오뱅크 177(177 증가), 현대해상화재보험 17(17 증가)",148,715,0,863,
국회,국회의원,이상휘,본인,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,,"농협은행 25,647(16,346 증가)","9,301","16,346",0,"25,647",후원금 잔액변동
국회,국회의원,이상휘,본인,채무,금융채무,"농협중앙회 184,044(98,619 감소)","282,663","13,925","112,544","184,044",급여저축
국회,국회의원,이상휘,본인,채무,건물임대채무,경기도 성남시 분당구 운중동 임대보증금 증가,"800,000","850,000","800,000","850,000",전세계약변동
국회,국회의원,이상휘,배우자,채무,금융채무,"KB캐피탈 0(5,484 감소), 현대캐피탈 48,143(48,143 증가)","5,484","48,143","5,484","48,143",차량구입
국회,국회의원,이상휘,배우자,채무,건물임대채무,경기도 성남시 분당구 운중동 임대보증금 증가,"800,000","850,000","800,000","850,000",전세계약변동
국회,국회의원,이상휘,장남,가상자산,,"비트코인 0.00007197개, 카이아 0.01480796개, 트론 0.000002개, 핀시아 0개(0.0001개 감소)",10,0,1,9,가액변동
국회,국회의원,이상휘,총 계,가상자산,,,"1,665,155","-1,252,205","-406,668","819,618","증감액: -845,537천원 (가액변동: -940,632천원)"
국회,국회의원,이성권,본인,토지,전,"경상남도 남해군 상주면 상주리 1894번지 1,426.00㎡","67,307",571,0,"67,878",공시지가 변동
국회,국회의원,이성권,부,토지,대지,경상남도 남해군 상주면 상주리 1000-10번지 261.00㎡,"52,226",627,0,"52,853",공시지가 변동
국회,국회의원,이성권,본인,건물,상가(전세(임차 )권),부산광역시 사하구 당리동 건물 112.00㎡,"50,000",0,0,"50,000",
국회,국회의원,이성권,본인,건물,아파트(전세(임 차)권),부산광역시 사하구 하단동 하단동에스케이뷰아파트 건물 146.00㎡,"370,000",0,0,"370,000",
국회,국회의원,이성권,본인,건물,창고,경상남도 남해군 상주면 상주리 건물 132.32㎡,"1,389",0,0,"1,389",
국회,국회의원,이성권,배우자,건물,다세대주택,부산광역시 부산진구 가야동 대지 49.89㎡ 건물 49.89㎡,"38,300","1,100",0,"39,400",공시가격 변동
국회,국회의원,이성권,배우자,건물,근린생활시설,부산광역시 사상구 주례동 세창그린코아 건물 113.58㎡,"203,421","3,934",0,"207,355",공시가격 변동
국회,국회의원,이성권,배우자,건물,아파트(전세(임 차)권),부산광역시 부산진구 부암동 서면 지원 더 뷰 파크 건물 0.00㎡ (건물 84.91㎡ 감소),"300,000",0,"300,000",0,
국회,국회의원,이성권,부,건물,단독주택,경상남도 남해군 상주면 상주리 대지 73.60㎡ 건물 73.60㎡,"50,300","1,400",0,"51,700",공시가격 변동
국회,국회의원,이성권,장남,건물,다세대주택(전 세(임차)권),서울특별시 영등포구 당산동1가 나비드 건물 26.95㎡,"284,000",0,0,"284,000",
국회,국회의원,이성권,장녀,건물,오피스텔(전세( 임차)권),일본 치바현 나가레야마시 히가시후카이 이스트사이드 건물 28.05㎡,500,0,0,500,
국회,국회의원,이성권,본인,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,"2017년식 k7 배기량(2,359cc)","10,260",0,"1,680","8,580",가액 변동
국회,국회의원,이성권,본인,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,"2018년식 스토닉카파 1.4 배기량(1,000cc)","4,225",0,315,"3,910",가액 변동
국회,국회의원,이성권,배우자,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,"2018년식 스토닉카파 1.4 배기량(1,000cc)","4,225",0,315,"3,910",가액 변동
국회,국회의원,이성권,본인,예금,,"(주)KB손해보험 739(372 증가), (주)KEB하나은행 9,754(9,049 증가), KB라이프생명보험 78,060(2,868 증가), 국민은행 5,081(484 감소), 농협은행 9,221(4,058 증가), 농협중앙회 0(35 감소), 부산은행 3,792(1,355 감소), 삼성생명보험 19,267(1,815 증가), 삼성증권 1,025(10 증가), 새마을금고중앙회 7,338(866 증가), 주식회사 카카오뱅크 661(219 감소)","117,993","21,863","4,918","134,938","급여소득 및 예금, 보험금 납입, 생활비 지출"
국회,국회의원,이성권,배우자,예금,,"(주)KB손해보험 2,016(1,577 증가), (주)KEB하나은행 0(2,390 감소), (주)카카오페이증권 0(476 감소), 교보생명보험 4,231(3,627 증가), 국민은행 20(91 감소), 롯데손해보험 3,090(705 증가), 메리츠화재해상보험(보험) 16,679(1,403 증가), 미래에셋증권 176,033(46,146 증가), 부산은행 4,400(874 감소), 에이비엘생명보험 60,000(4,000 증가), 에이스아메리칸화재해상보험 301, 우리은행 105, 한화생명보험주식회사 5,674(3,783 증가), 현대해상화재보험 126(126 증가)","215,139","61,454","3,918","272,675",
국회,국회의원,이성권,부,예금,,"농협중앙회 65,064(11,325 증가), 새마을금고중앙회 53, 우체국 20,000","73,792","71,338","60,013","85,117",
국회,국회의원,이성권,모,예금,,"농협중앙회 2,253(508 증가), 신용협동조합중앙회 5,052, 우체국 45,000","51,797","50,508","50,000","52,305",
국회,국회의원,이성권,장남,예금,,"국민은행 4,250(2,744 증가), 미래에셋증권 16(11 증가), 빗썸 0(10 감소), 삼성증권 13,557(3,044 증가), 신한은행 20, 중소기업은행 1,254(1,178 증가), 키움증권 10","12,140","6,977",10,"19,107","급여소득 및 예금, 보험금 납입, 생활비 지출"
국회,국회의원,이성권,장녀,예금,,"국민은행 496(146 증가), 미래에셋증권 1,435(1,273 증가), 부산은행 0(867 감소), 우리은행 20","1,399","1,769","1,217","1,951",
국회,국회의원,이성권,본인,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,,"부산은행 118,376(105,325 증가)","13,051","105,325",0,"118,376",후원금 증가
국회,국회의원,이성권,본인,채무,,사인간채무 감소,"350,000",0,"300,000","50,000",일부 상환
국회,국회의원,이성권,본인,채무,금융채무,"(주)KEB하나은행 0(150,000 감소)","150,000",0,"150,000",0,만기 상환
국회,국회의원,이성권,배우자,채무,,사인간채무,"40,000",0,0,"40,000",
국회,국회의원,이성권,배우자,채무,금융채무,"미래에셋증권 0(1 감소), 에이비엘생명보험 30,000, 우리은행 61,000","91,001",0,1,"91,000",
국회,국회의원,이성권,배우자,채무,건물임대채무,부산광역시 사상구 주례동 세창그린코아 임대보증금,"25,000",0,0,"25,000",
국회,국회의원,이성권,장남,채무,금융채무,미래에셋증권 0(4 감소),4,0,4,0,
국회,국회의원,이성권,총 계,채무,,,"1,265,459","326,866","-27,619","1,619,944","증감액: 354,485천원 (가액변동: 5,322천원)"
국회,국회의원,이성윤,본인,건물,아파트,서울특별시 강동구 둔촌동 라이프아파트 건물 79.53㎡,"417,000","23,000",0,"440,000",가액변동
국회,국회의원,이성윤,본인,건물,아파트(전세(임 차)권),전북특별자치도 전주시 완산구 서신동 중흥아파트 건물 59.96㎡,"50,000",0,0,"50,000",변동없음
국회,국회의원,이성윤,본인,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,"2015년식 그랜져(2.4) 배기량(2,359cc)","7,840",0,940,"6,900",가액변동
국회,국회의원,이성윤,본인,예금,,"AIA생명보험주식회사 45,622, 국민은행 7,680(7,680 감소), 농협은행 9,495(9,246 증가), 삼성생명보험 23,882(5,308 증가), 신한은행 144,454(44,510 증가), 중소기업은행 6","179,755","59,064","7,680","231,139",급여 저축
국회,국회의원,이성윤,배우자,예금,,"BNP파리바카디프생명보험 240,000, IBK연금보험주식회사 30,000, 국민은행 30,399(5,317 증가), 농협중앙회 140,000(2,000 증가), 삼성생명보험 38,196(2,817 증가), 삼성화재해상보험 20,649(2,308 증가), 주식회사 카카오뱅크 89(625 감소), 한국교직원공제회 73,646(7,269 감소)","568,431","150,442","145,894","572,979",
국회,국회의원,이성윤,장남,예금,,"스탠다드차타드은행 202(333 감소), 신한은행 17",552,0,333,219,
국회,국회의원,이성윤,장녀,예금,,"국민은행 5,106(5,059 증가), 삼성증권 4,670(4,670 증가), 우리은행 35,821(3,308 감소)","39,176","42,770","36,349","45,597",
국회,국회의원,이성윤,본인,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,,"농협은행 105,719(55,097 증가)","50,622","55,097",0,"105,719",후원금액 변동
국회,국회의원,이성윤,본인,회원권,콘도미니엄,주식회사 베어스 타운,"4,000",0,0,"4,000",해지
국회,국회의원,이성윤,총 계,회원권,,,"1,317,376","330,373","191,196","1,456,553","증감액: 139,177천원 (가액변동: 22,060천원)"
국회,국회의원,이소영,본인,건물,아파트,서울특별시 서대문구 홍제동 홍제원현대 건물 84.90㎡,"562,000","4,000",0,"566,000",공시가격 상승
국회,국회의원,이소영,본인,건물,근린생활시설( 전세(임차)권),경기도 의왕시 오전동 서해그랑블 건물 90.85㎡,"20,000",0,0,"20,000",변동없음
국회,국회의원,이소영,배우자,건물,아파트(전세(임 차)권),경기도 의왕시 학의동 의왕백운해링턴플레이스 2단지 건물 84.94㎡,"470,000",0,0,"470,000",변동없음
국회,국회의원,이소영,모,건물,다가구주택(전 세(임차)권),경기도 의왕시 학의동 건물 65.28㎡,"270,000",0,0,"270,000",변동없음
국회,국회의원,이소영,배우자,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,2024년식 아이오닉5 배기량(0cc),"59,950",0,"6,860","53,090",가액변경
국회,국회의원,이소영,본인,예금,,"(주)KEB하나은행 0(3,851 감소), 교보생명보험 37,889(2,853 증가), 농협은행 1,039(2,291 감소), 신용협동조합중앙회 21(1 증가), 우리은행 720(2 감소), 주식회사 카카오뱅크 2,566(2,566 증가), 키움증권 59,762(59,762 증가), 하나증권 20,109(16,675 증가), 한국투자증권 35,189(35,189 증가)","46,393","117,046","6,144","157,295","급여 저축, ETF 투자, 주가 상승 등"
국회,국회의원,이소영,배우자,예금,,"(주)KEB하나은행 277(921 감소), 교보생명보험 31,196(4,108 증가), 농협중앙회 4, 미래에셋증권 17,832(17,832 증가), 새마을금고중앙회 144(144 증가), 신한은행 2,459(974 감소), 우리은행 3,760(271 감소), 주식회사 카카오뱅크 8,502(1,974 증가), 한국투자증권 24,460(15,460 증가), 한화생명보험주식회사 8,874, 현대해상화재보험 6,925(404 증가)","66,677","42,300","4,544","104,433","급여 저축, ETF 투자, 주가 상승 등"
